Date,VIX,T-Bill_13W_Yield,10Y_Treasury_Yield,Credit_Spread
11/06/2021,20.44280174,1.053088447,2.24611166,1.193023212
14/06/2021,13.71763347,0.923468916,2.528332421,1.604863505
15/06/2021,12.93834808,1.073712588,2.530964376,1.457251787
16/06/2021,22.76162823,1.139587513,2.775827107,1.636239594
17/06/2021,12.20104353,0.94343967,2.884886575,1.941446905
18/06/2021,15.60677602,1.118775865,2.080301652,0.961525787
21/06/2021,13.92135706,0.888925121,2.509321052,1.620395931
22/06/2021,20.52829711,1.212988319,2.206021074,0.993032755
23/06/2021,26.15301262,0.452016204,2.837752326,2.385736122
24/06/2021,15.94893567,1.01074392,2.52764759,1.51690367
25/06/2021,22.66068396,1.170088576,2.856111067,1.68602249
28/06/2021,12.39272445,0.7966219,2.52000555,1.723383651
29/06/2021,24.3723272,1.106996967,2.29298408,1.185987113
30/06/2021,19.0863097,1.22451642,2.575895378,1.351378957
01/07/2021,18.08094643,1.248704334,2.269254747,1.020550414
02/07/2021,22.2124954,1.332827942,2.446799803,1.113971861
05/07/2021,23.33945502,1.137800776,2.525084616,1.387283841
06/07/2021,15.7922967,1.274072712,2.561847225,1.287774513
07/07/2021,25.55216198,0.890887325,2.138538886,1.247651561
08/07/2021,16.59526775,0.932896179,2.397083333,1.464187154
09/07/2021,26.08827226,0.946951812,2.70502661,1.758074798
12/07/2021,21.22248069,1.102604082,2.005928265,0.903324183
13/07/2021,17.91583167,1.026416483,2.287121727,1.260705244
14/07/2021,17.92594783,1.184372187,2.376752772,1.192380585
15/07/2021,23.22469008,1.057253854,2.419555473,1.362301619
16/07/2021,21.61100432,0.612057468,2.30296444,1.690906972
19/07/2021,17.88755996,1.289872593,2.900530683,1.61065809
20/07/2021,17.1073532,1.033148111,2.282814575,1.249666464
21/07/2021,25.96076854,1.04426912,2.521036729,1.476767609
22/07/2021,18.65747846,0.827729126,2.566536176,1.73880705
23/07/2021,23.39995048,0.742678242,2.966164098,2.223485856
26/07/2021,17.0601048,1.060608154,2.239143998,1.178535844
27/07/2021,12.25692254,1.01089464,1.859656861,0.848762221
28/07/2021,21.7519069,1.101228817,2.029274003,0.928045186
29/07/2021,21.45726778,1.339276043,2.555596609,1.216320566
30/07/2021,18.82733706,1.086126977,2.557256241,1.471129264
02/08/2021,16.50420379,0.951850444,2.306429044,1.3545786
03/08/2021,29.51117788,1.344581201,2.356899928,1.012318727
04/08/2021,18.9139178,0.584676074,2.3128109,1.728134825
05/08/2021,27.07690935,1.211536704,1.721960036,0.510423333
06/08/2021,16.42533774,1.198130479,2.697451848,1.49932137
09/08/2021,18.54131427,0.796308686,1.848774852,1.052466166
10/08/2021,21.26138337,1.005067544,2.362164614,1.35709707
11/08/2021,20.0076989,0.693416179,2.416982432,1.723566253
12/08/2021,27.89994742,0.835617878,2.78729964,1.951681762
13/08/2021,25.59246585,1.07062338,2.110891556,1.040268176
16/08/2021,13.64223938,1.00661898,2.917997199,1.911378219
17/08/2021,13.37961078,1.248146079,2.477845765,1.229699686
18/08/2021,25.65365789,1.44070879,2.212644442,0.771935652
19/08/2021,17.53804989,1.090416515,1.896256955,0.80584044
20/08/2021,34.26116133,1.224478788,2.422969413,1.198490625
23/08/2021,13.63098554,0.660921467,2.764561163,2.103639696
24/08/2021,17.14816959,1.290585471,3.134130869,1.843545398
25/08/2021,20.71286644,1.042820022,2.995779546,1.952959524
26/08/2021,22.41184454,1.160078821,2.530328909,1.370250089
27/08/2021,18.65050619,1.158119823,2.461530795,1.303410971
30/08/2021,23.2041637,0.936123074,2.470917387,1.534794313
31/08/2021,10.82980418,0.899125789,2.366563448,1.467437659
01/09/2021,27.77433649,0.9185597,2.533131261,1.614571561
02/09/2021,23.14296304,0.828423928,2.472381792,1.643957863
03/09/2021,23.33060746,0.676511335,2.108896277,1.432384942
06/09/2021,21.0210625,0.874997638,2.613407959,1.738410321
07/09/2021,9.580662609,1.121891881,2.715915665,1.594023785
08/09/2021,22.87686685,1.137696313,2.960393129,1.822696816
09/09/2021,24.38045031,0.848842506,2.663119883,1.814277378
10/09/2021,31.64236776,0.677764068,2.213055516,1.535291448
13/09/2021,22.43188694,0.923934062,2.384923355,1.460989293
14/09/2021,13.06597107,0.924608165,2.665584502,1.740976337
15/09/2021,21.45211787,0.507414672,2.220022923,1.712608252
16/09/2021,22.97878326,1.087505571,2.621246473,1.533740902
17/09/2021,34.04442164,0.72350102,1.894661057,1.171160037
20/09/2021,19.366848,0.904825641,2.394647389,1.489821749
21/09/2021,21.33773322,0.700208493,2.334477418,1.634268925
22/09/2021,23.4603277,1.098193385,2.889453392,1.791260007
23/09/2021,15.45743962,0.843916853,2.169230917,1.325314064
24/09/2021,13.85169897,0.765000395,2.502729269,1.737728874
27/09/2021,18.11354129,1.239330751,2.727388759,1.488058009
28/09/2021,21.53726194,1.166315428,2.245020094,1.078704666
29/09/2021,22.60320826,0.933940236,2.412132991,1.478192755
30/09/2021,18.74984656,0.852570194,2.479473454,1.62690326
01/10/2021,26.08968403,1.082495088,2.437029848,1.354534761
04/10/2021,21.34900167,0.825935474,2.731594118,1.905658644
05/10/2021,24.96590338,0.771950173,2.762674567,1.990724394
06/10/2021,12.96354051,0.696435723,2.602763697,1.906327974
07/10/2021,21.56107846,1.053365745,2.530293958,1.476928213
08/10/2021,29.30614603,1.141100891,3.129906226,1.988805334
11/10/2021,20.39956256,1.069553292,2.137034238,1.067480946
12/10/2021,28.88017115,1.152082303,2.888919003,1.736836701
13/10/2021,17.85307738,1.2239914,2.494556006,1.270564606
14/10/2021,15.14555678,0.996061021,2.976594773,1.980533752
15/10/2021,18.69828103,0.99918725,2.795816869,1.796629619
18/10/2021,18.80978719,0.549306231,2.492910115,1.943603884
19/10/2021,20.47736295,1.343440879,2.686839196,1.343398316
20/10/2021,21.66405074,0.860992048,2.641387758,1.78039571
21/10/2021,17.1780762,0.847381297,2.613230115,1.765848818
22/10/2021,21.85636416,1.008162402,2.503717137,1.495554735
25/10/2021,26.32292599,1.165835021,2.922109965,1.756274944
26/10/2021,15.46271693,1.145569633,2.77429,1.628720368
27/10/2021,18.92580607,0.936415084,2.550288725,1.613873641
28/10/2021,16.70973903,0.837693673,2.348426117,1.510732444
29/10/2021,24.2242727,0.710930386,2.145263662,1.434333276
01/11/2021,22.55554708,1.243493937,1.891151073,0.647657136
02/11/2021,29.98366875,0.961805812,2.097244474,1.135438663
03/11/2021,13.50014405,0.737808761,2.684489989,1.946681228
04/11/2021,22.04157389,1.269930519,2.409555649,1.13962513
05/11/2021,20.98335449,1.260260999,2.740011791,1.479750792
08/11/2021,20.74448099,1.176212002,2.307128134,1.130916132
09/11/2021,19.29383522,1.265985344,2.375156317,1.109170973
10/11/2021,8.796570741,1.124404649,2.363106413,1.238701763
11/11/2021,6.140550311,0.989321684,2.535326289,1.546004605
12/11/2021,17.16638839,0.817367007,2.497747241,1.680380235
15/11/2021,21.40827836,1.035595111,2.689427453,1.653832342
16/11/2021,28.14782406,0.809826676,2.17756742,1.367740745
17/11/2021,27.08291694,0.640939641,2.260829898,1.619890258
18/11/2021,19.81025257,1.081819829,2.687634577,1.605814749
19/11/2021,21.22063112,0.866295798,2.899509956,2.033214158
22/11/2021,12.67233629,0.735824882,2.252208703,1.51638382
23/11/2021,17.33590847,0.77885521,2.767897212,1.989042002
24/11/2021,22.2040622,0.920742873,2.516327896,1.595585022
25/11/2021,28.81754391,1.019666469,2.498612494,1.478946025
26/11/2021,24.46180885,1.118090663,2.635610877,1.517520214
29/11/2021,14.89145358,1.23433963,2.34631231,1.111972681
30/11/2021,11.40109507,1.158804848,2.815194003,1.656389155
01/12/2021,14.32184407,0.908706359,2.995163991,2.086457632
02/12/2021,20.87380252,0.993380694,2.376819646,1.383438953
03/12/2021,15.32387941,0.929629443,2.434195302,1.504565859
06/12/2021,21.86855632,1.515313873,2.464507763,0.949193891
07/12/2021,24.22542996,0.768876651,2.636423777,1.867547126
08/12/2021,21.24328761,0.882280567,2.355269363,1.472988795
09/12/2021,12.17571725,0.88363715,2.312845149,1.429207999
10/12/2021,20.02170908,0.945374198,2.28469648,1.339322283
13/12/2021,23.13276091,1.075140782,2.83700512,1.761864338
14/12/2021,24.33927598,1.01732292,2.172418642,1.155095723
15/12/2021,18.21992475,0.790584588,2.072675837,1.282091249
16/12/2021,22.51510964,0.807787777,2.163421519,1.355633742
17/12/2021,15.23882503,0.94225507,2.577059312,1.634804242
20/12/2021,18.66467362,0.62471458,2.61534428,1.9906297
21/12/2021,12.72746854,0.954085084,2.426266353,1.472181269
22/12/2021,26.57528953,1.070508218,2.352959553,1.282451336
23/12/2021,13.05487384,1.00082912,2.30193818,1.30110906
24/12/2021,19.6446885,0.912275265,1.805225761,0.892950497
27/12/2021,17.24908842,1.105630004,2.046261151,0.940631147
28/12/2021,27.21154737,1.01822296,1.996237918,0.978014959
29/12/2021,14.06865682,0.899606156,2.350363548,1.450757392
30/12/2021,19.20984161,1.119524554,2.867805878,1.748281324
31/12/2021,17.80704675,1.20643312,2.38683893,1.18040581
03/01/2022,26.68657906,1.052431439,2.429197632,1.376766193
04/01/2022,29.77144309,1.033596602,2.976198217,1.942601615
05/01/2022,19.11233379,1.257085202,1.819184078,0.562098876
06/01/2022,14.95741153,0.868839141,2.511141521,1.64230238
07/01/2022,33.2085322,1.303996758,2.436427008,1.13243025
10/01/2022,17.31803286,1.175571105,2.44436762,1.268796515
11/01/2022,15.89462504,0.960021575,2.899454356,1.939432782
12/01/2022,19.56719262,1.113029516,2.726962364,1.613932848
13/01/2022,13.51847965,0.997588701,2.775007504,1.777418803
14/01/2022,25.84289202,0.617752672,2.45834994,1.840597268
17/01/2022,29.43181431,0.778725042,2.823909248,2.045184206
18/01/2022,19.86413287,0.712909288,2.677038469,1.964129181
19/01/2022,13.64052705,0.648565988,2.15472697,1.506160982
20/01/2022,26.35052577,1.050221304,1.969191797,0.918970493
21/01/2022,19.03197845,1.374309005,2.385532174,1.011223169
24/01/2022,26.97937219,0.902425114,2.250199854,1.34777474
25/01/2022,24.7154677,1.301041372,2.717463618,1.416422246
26/01/2022,26.19095989,1.067052514,1.923559088,0.856506575
27/01/2022,23.11297208,0.703179766,2.420584656,1.71740489
28/01/2022,17.41735469,1.151440109,2.065093816,0.913653707
31/01/2022,13.70977337,0.950364615,2.458243416,1.507878801
01/02/2022,25.3460914,1.380165318,2.153767299,0.773601981
02/02/2022,13.06431182,1.08376715,2.627250915,1.543483765
03/02/2022,23.81965901,1.177384528,2.940289204,1.762904676
04/02/2022,16.22917077,1.054956551,2.164951968,1.109995417
07/02/2022,8.436927728,1.154869324,2.381581549,1.226712226
08/02/2022,18.91690906,0.759827422,1.899176943,1.139349521
09/02/2022,11.62714066,0.809161885,2.611040803,1.801878917
10/02/2022,22.74845003,1.142438907,2.737958526,1.595519619
11/02/2022,15.90679387,1.295871835,2.763631601,1.467759766
14/02/2022,23.70063123,0.866550083,2.785746539,1.919196456
15/02/2022,22.98297823,0.772619315,2.267911853,1.495292538
16/02/2022,15.71317464,1.131794027,2.737582169,1.605788142
17/02/2022,24.91178965,1.190701351,2.792865841,1.60216449
18/02/2022,26.24085712,0.912082979,2.146731087,1.234648109
21/02/2022,15.82241384,1.146821112,2.491245513,1.344424401
22/02/2022,10.11571846,0.806066362,2.646417161,1.840350799
23/02/2022,16.74767447,1.354063743,2.456770542,1.102706799
24/02/2022,21.24834603,0.848249801,2.281217413,1.432967611
25/02/2022,10.36906489,1.157012853,2.052513751,0.895500898
28/02/2022,16.53554722,1.302407087,1.692026021,0.389618934
01/03/2022,19.8220631,1.457777698,2.222124381,0.764346684
02/03/2022,28.33270876,0.925169417,2.288074285,1.362904868
03/03/2022,23.42594364,1.011529239,2.433793035,1.422263796
04/03/2022,16.01915309,0.82133792,2.335110356,1.513772437
07/03/2022,14.25670129,0.8812334,2.589562692,1.708329293
08/03/2022,29.21319786,1.276382327,2.96637463,1.689992303
09/03/2022,20.83258214,1.221366882,2.46767448,1.246307598
10/03/2022,18.9587175,1.156425335,2.232018235,1.0755929
11/03/2022,18.7344365,1.350817022,2.636670281,1.285853259
14/03/2022,13.12722585,0.830537182,3.189226519,2.358689337
15/03/2022,23.01707192,1.014547754,2.330181125,1.315633372
16/03/2022,17.80997905,1.134558395,2.880875491,1.746317096
17/03/2022,23.19761258,1.093020823,2.449206891,1.356186067
18/03/2022,9.591402935,1.001135676,2.846218314,1.845082639
21/03/2022,17.65945267,0.808438541,2.29143606,1.482997519
22/03/2022,7.987481112,0.814934664,2.144576867,1.329642203
23/03/2022,15.33918049,0.992819534,2.621962565,1.629143031
24/03/2022,14.79497581,1.099271262,2.350337562,1.2510663
25/03/2022,19.45556126,0.60501856,2.901808635,2.296790075
28/03/2022,25.63302605,0.810587326,2.469113709,1.658526383
29/03/2022,19.32673814,0.818601389,2.10446224,1.285860851
30/03/2022,27.99496359,1.640374951,2.586353611,0.945978661
31/03/2022,26.43149118,0.897863756,2.707051123,1.809187367
01/04/2022,24.62121282,0.864127134,2.369592152,1.505465019
04/04/2022,23.56809421,1.031397325,2.532436456,1.501039131
05/04/2022,24.28031376,0.958836349,2.706707343,1.747870993
06/04/2022,16.19498744,1.194760166,2.316699299,1.121939133
07/04/2022,23.78940888,0.806602091,2.586607446,1.780005354
08/04/2022,21.99670907,0.905525146,2.77979838,1.874273234
11/04/2022,19.8605603,0.933811295,2.607850496,1.674039201
12/04/2022,10.85233124,0.51511179,2.047478635,1.532366845
13/04/2022,19.83606561,1.004280177,2.505120726,1.500840549
14/04/2022,14.64749386,1.501123938,2.594411862,1.093287925
15/04/2022,24.25914268,1.128532377,2.094398089,0.965865712
18/04/2022,27.62372272,0.955522545,2.670233632,1.714711087
19/04/2022,23.38179468,0.934275953,2.284503021,1.350227067
20/04/2022,25.09338242,1.041107811,2.380709876,1.339602065
21/04/2022,11.71721614,1.409606405,2.479589407,1.069983002
22/04/2022,15.35660884,1.095103773,2.706206514,1.61110274
25/04/2022,22.04324993,1.163599243,2.153482572,0.989883329
26/04/2022,11.8046347,0.896383559,2.907405236,2.011021676
27/04/2022,17.50333382,1.36955364,2.257102878,0.887549238
28/04/2022,23.97068256,1.241944609,2.524636275,1.282691666
29/04/2022,22.0872727,0.551645463,2.203353334,1.651707871
02/05/2022,22.8795654,0.734514407,2.098991926,1.364477519
03/05/2022,16.89275154,0.644210254,2.139981809,1.495771556
04/05/2022,15.91271706,0.534969105,2.853797509,2.318828404
05/05/2022,17.99313765,0.842021751,2.418991496,1.576969745
06/05/2022,19.75640576,1.058801387,2.528105172,1.469303785
09/05/2022,20.05671836,1.053139773,2.618564054,1.565424281
10/05/2022,25.19535098,0.911170064,2.842377246,1.931207182
11/05/2022,24.2086756,0.946541736,2.225133805,1.278592069
12/05/2022,23.53253927,0.754916804,2.869426687,2.114509883
13/05/2022,30.25627541,1.050430117,2.734599021,1.684168904
16/05/2022,16.47244497,1.132447136,2.419985325,1.28753819
17/05/2022,26.05383856,1.24913242,2.271403952,1.022271532
18/05/2022,24.29159254,1.090609667,2.241180871,1.150571204
19/05/2022,18.18989727,1.069375327,2.911026669,1.841651342
20/05/2022,14.0983783,0.878180547,2.636850847,1.758670299
23/05/2022,24.24659459,0.590021383,2.518271076,1.928249693
24/05/2022,21.95829495,1.002316139,2.108388013,1.106071874
25/05/2022,14.04559336,0.849361404,2.756473169,1.907111765
26/05/2022,20.00821112,0.890186027,2.170065961,1.279879934
27/05/2022,25.05486944,0.583510318,2.691789844,2.108279527
30/05/2022,18.87887459,1.145891719,3.432690826,2.286799106
31/05/2022,23.21739271,0.998708959,2.533236112,1.534527153
01/06/2022,30.84804467,1.034226784,2.236980599,1.202753815
02/06/2022,24.90133246,0.665692553,2.38687157,1.721179017
03/06/2022,20.9146528,1.037140232,2.255361819,1.218221587
06/06/2022,9.237711364,1.119353982,2.568303953,1.448949971
07/06/2022,28.06492372,1.363089095,2.712812621,1.349723526
08/06/2022,23.89985289,0.686379929,2.776432331,2.090052402
09/06/2022,19.55052305,0.634205728,2.477803863,1.843598135
10/06/2022,25.8901351,1.203045026,3.042695323,1.839650297
13/06/2022,14.86233567,1.123543071,2.276840563,1.153297492
14/06/2022,18.82085176,1.164290929,2.086518344,0.922227414
15/06/2022,27.31938643,1.002349801,2.505386706,1.503036905
16/06/2022,16.90843574,1.06893814,2.714952465,1.646014326
17/06/2022,7.681306853,1.000168177,2.54234636,1.542178184
20/06/2022,10.74732369,0.429636728,3.067582142,2.637945415
21/06/2022,17.4766979,0.653423416,2.439524605,1.786101189
22/06/2022,18.86500145,1.172334742,2.7706934,1.598358659
23/06/2022,27.00972605,0.963207734,2.662889542,1.699681808
24/06/2022,28.40228315,1.131385892,2.595505025,1.464119134
27/06/2022,23.68413277,0.858599987,2.630402708,1.77180272
28/06/2022,14.32845585,1.084766012,2.406211617,1.321445605
29/06/2022,24.71566075,1.084292646,2.697441749,1.613149103
30/06/2022,22.81957769,0.881421506,1.991158063,1.109736556
01/07/2022,22.67462078,0.937795079,2.648295675,1.710500596
04/07/2022,27.79261969,1.014444364,2.308450348,1.294005984
05/07/2022,21.78869786,0.828869382,2.65752646,1.828657078
06/07/2022,31.65729842,1.419761403,2.752565095,1.332803692
07/07/2022,18.70631119,1.00768663,2.519079436,1.511392806
08/07/2022,16.62691097,1.191770175,2.506631739,1.314861564
11/07/2022,19.6898169,1.009046721,2.567593609,1.558546888
12/07/2022,6.853931357,1.098481226,2.394773894,1.296292668
13/07/2022,23.35998224,1.202598977,2.450206602,1.247607625
14/07/2022,19.04741698,1.174593152,2.697892189,1.523299037
15/07/2022,13.80672886,0.93968074,2.659720804,1.720040065
18/07/2022,16.07438591,1.211692801,2.710962085,1.499269284
19/07/2022,6.84101583,1.112847182,2.608126082,1.4952789
20/07/2022,20.13338958,1.412840355,2.475059423,1.062219069
21/07/2022,24.96268191,0.732047469,2.450752467,1.718704998
22/07/2022,20.4617672,0.935712877,2.139008971,1.203296093
25/07/2022,31.68306499,0.932851546,2.217616182,1.284764635
26/07/2022,11.79140219,1.255258935,2.400127787,1.144868852
27/07/2022,17.86672172,1.007807227,2.572544254,1.564737028
28/07/2022,25.43311943,1.130198003,2.548763152,1.418565149
29/07/2022,16.46163558,0.965814947,2.683940001,1.718125054
01/08/2022,20.46180867,0.725269819,2.597694581,1.872424762
02/08/2022,17.01627975,1.042900701,2.31476261,1.27186191
03/08/2022,16.08986907,0.939883275,2.334394817,1.394511542
04/08/2022,21.13675699,1.171112293,2.553937969,1.382825676
05/08/2022,24.30304747,1.057802563,2.090214417,1.032411854
08/08/2022,11.48943857,0.815191089,2.359824451,1.544633362
09/08/2022,22.7306712,0.93600563,2.481142217,1.545136587
10/08/2022,30.78371609,0.739547885,2.632220635,1.892672751
11/08/2022,20.53907919,0.792018948,2.382031241,1.590012294
12/08/2022,16.68417596,0.628099391,2.456353395,1.828254004
15/08/2022,18.80996046,0.922741147,2.640315077,1.717573931
16/08/2022,23.44415957,0.916338802,2.736235519,1.819896717
17/08/2022,19.01636334,1.324414086,2.55089628,1.226482194
18/08/2022,9.194945687,1.085108768,2.338334098,1.25322533
19/08/2022,21.44034387,1.0418916,2.737715245,1.695823645
22/08/2022,18.95402776,1.105127936,2.352133155,1.247005219
23/08/2022,22.63967604,1.196820754,2.719460465,1.522639711
24/08/2022,27.58109199,1.10696765,2.757023268,1.650055618
25/08/2022,29.62557525,1.010301641,2.496586362,1.486284722
26/08/2022,23.02850201,0.551683202,1.930314244,1.378631042
29/08/2022,16.96822508,0.914568336,2.837960961,1.923392625
30/08/2022,25.10384532,0.985100287,2.562487041,1.577386754
31/08/2022,21.78028247,1.154056002,2.301915732,1.14785973
01/09/2022,24.18397241,0.998403041,3.032812618,2.034409577
02/09/2022,13.70150601,0.79504278,2.661557091,1.866514311
05/09/2022,18.53722336,1.035080731,2.606216902,1.571136171
06/09/2022,20.48199476,1.049499517,2.576128219,1.526628702
07/09/2022,18.15446648,0.934012766,2.044008831,1.109996065
08/09/2022,23.92231708,0.967854705,2.531762013,1.563907308
09/09/2022,18.87001127,0.851404122,2.505011427,1.653607304
12/09/2022,18.64043381,1.187447314,2.751344377,1.563897063
13/09/2022,22.30446022,1.045745757,2.340269245,1.294523487
14/09/2022,13.06379017,0.917534633,2.138432327,1.220897694
15/09/2022,24.79280127,1.056035355,2.510337738,1.454302384
16/09/2022,23.37247151,1.119538069,2.718160738,1.598622669
19/09/2022,20.66658559,0.934398551,2.379306818,1.444908267
20/09/2022,25.89075846,0.851311717,2.165104639,1.313792922
21/09/2022,18.15743877,1.03985784,2.364860291,1.325002451
22/09/2022,20.38273822,1.014327608,2.703367443,1.689039835
23/09/2022,20.86070692,0.734709238,2.72691382,1.992204582
26/09/2022,19.40444047,0.783131409,2.530639932,1.747508523
27/09/2022,23.44208984,1.076199832,2.624729707,1.548529875
28/09/2022,19.1318017,0.954543651,2.774049875,1.819506225
29/09/2022,16.00302755,1.076161392,2.309338563,1.23317717
30/09/2022,19.83614304,0.741497201,2.557313284,1.815816083
03/10/2022,16.4896935,1.147040263,2.625905321,1.478865058
04/10/2022,30.66226582,1.159908881,2.516969239,1.357060359
05/10/2022,26.37983681,1.034315488,1.974141238,0.93982575
06/10/2022,11.94410796,0.876055983,2.535342129,1.659286146
07/10/2022,20.66676762,1.078567064,2.565221562,1.486654497
10/10/2022,18.33509983,1.047220229,2.217853568,1.170633339
11/10/2022,17.17024873,1.106562078,2.945615083,1.839053005
12/10/2022,12.4551229,0.966363751,2.434073286,1.467709535
13/10/2022,16.43403011,1.192397162,2.948587078,1.756189915
14/10/2022,15.47451938,1.074351864,2.502865701,1.428513837
17/10/2022,17.37456762,1.285532801,2.595145625,1.309612824
18/10/2022,24.76017943,0.92237186,2.260873392,1.338501532
19/10/2022,20.2458221,0.89715009,1.954731576,1.057581487
20/10/2022,23.91585524,0.898841168,2.568191848,1.669350679
21/10/2022,18.54964581,0.750892184,2.82072817,2.069835986
24/10/2022,23.74090663,0.577224788,2.498836085,1.921611297
25/10/2022,14.86854655,0.922481053,2.244595095,1.322114042
26/10/2022,20.98467319,1.108470472,2.583565883,1.475095411
27/10/2022,26.22541446,0.760773901,1.916184289,1.155410388
28/10/2022,21.46530428,1.448243156,2.875185425,1.426942269
31/10/2022,9.654335094,0.793148731,2.140704508,1.347555777
01/11/2022,16.79014594,0.899589504,2.262310552,1.362721048
02/11/2022,14.80101501,0.745312705,2.22239756,1.477084856
03/11/2022,15.74622908,0.913220127,2.211012286,1.297792159
04/11/2022,18.64638158,0.971217531,2.506396419,1.535178888
07/11/2022,14.38452605,1.101651086,2.389379877,1.287728792
08/11/2022,22.01785446,0.84639182,2.330522541,1.484130721
09/11/2022,24.74002355,1.089515986,2.297897127,1.208381141
10/11/2022,19.2153017,1.162229496,2.055264616,0.89303512
11/11/2022,22.27327702,0.810175859,2.142363722,1.332187863
14/11/2022,24.29035286,1.015886863,2.698975406,1.683088543
15/11/2022,22.99986394,0.792515849,2.592300623,1.799784774
16/11/2022,20.33460231,1.050425452,2.157496201,1.107070748
17/11/2022,11.26766315,0.979288287,2.466538533,1.487250246
18/11/2022,20.22195463,0.873969202,2.838356611,1.964387409
21/11/2022,23.49778262,0.543547582,2.179417275,1.635869693
22/11/2022,15.82972355,0.822617757,2.482443189,1.659825432
23/11/2022,16.06790188,1.422434308,2.5334099,1.110975592
24/11/2022,22.73012354,0.812192127,2.100927588,1.288735461
25/11/2022,19.08332252,1.121019715,2.854420682,1.733400967
28/11/2022,10.51234084,0.930357625,2.980818726,2.050461101
29/11/2022,17.90422158,0.801141162,1.994037141,1.192895979
30/11/2022,11.68966331,0.894774076,2.320073043,1.425298967
01/12/2022,12.05702598,1.006934873,2.667515477,1.660580604
02/12/2022,17.72420783,1.276011453,2.466625416,1.190613963
05/12/2022,20.60870722,0.94861718,2.931771751,1.983154572
06/12/2022,21.23454337,1.067176416,2.625011288,1.557834873
07/12/2022,20.13548476,1.364931375,2.366414143,1.001482768
08/12/2022,24.9906535,0.955853037,2.290284816,1.334431779
09/12/2022,21.45275354,1.013799264,2.567311963,1.553512698
12/12/2022,22.24730506,1.424362574,2.851038202,1.426675628
13/12/2022,27.77608814,1.411346005,2.737582174,1.326236169
14/12/2022,16.03270946,1.321133613,2.726876161,1.405742549
15/12/2022,25.11008151,1.064482531,2.433894584,1.369412053
16/12/2022,8.406804846,0.854625937,2.25204964,1.397423703
19/12/2022,20.20996538,0.937055049,2.284348364,1.347293315
20/12/2022,22.42386777,1.017514642,2.165232914,1.147718272
21/12/2022,17.90484161,0.953863513,2.878382038,1.924518524
22/12/2022,22.27445511,1.249727654,2.649838625,1.40011097
23/12/2022,21.13115485,1.009453973,2.737160855,1.727706882
26/12/2022,13.23577044,1.064947745,2.718721751,1.653774006
27/12/2022,16.42035696,1.189079448,2.800774516,1.611695068
28/12/2022,22.62315566,0.97510059,2.199204986,1.224104396
29/12/2022,27.93326681,0.751468116,2.381202398,1.629734282
30/12/2022,21.9103964,0.840531979,2.434534049,1.594002071
02/01/2023,17.63822399,0.910347552,2.630598684,1.720251132
03/01/2023,22.66455733,0.730718237,2.653838606,1.92312037
04/01/2023,15.93886093,1.196681221,1.895761582,0.699080362
05/01/2023,19.03326702,1.259108588,2.393526588,1.134417999
06/01/2023,20.93643553,0.756003323,2.235967683,1.47996436
09/01/2023,19.64640626,0.855333161,2.345804806,1.490471646
10/01/2023,20.87860088,1.2049449,2.921478522,1.716533622
11/01/2023,17.94440703,1.001847819,2.587637908,1.585790089
12/01/2023,10.22244559,1.004387355,2.20699113,1.202603775
13/01/2023,13.2618277,0.975220286,2.442692158,1.467471872
16/01/2023,32.69987177,1.062866887,2.736023057,1.673156169
17/01/2023,20.55933341,0.935899558,2.669953186,1.734053628
18/01/2023,12.62033143,0.834920099,2.467281581,1.632361482
19/01/2023,12.06788654,1.116568013,2.613503493,1.49693548
20/01/2023,24.3123206,1.002883396,2.401008574,1.398125178
23/01/2023,25.52217033,1.074711287,2.735715796,1.661004509
24/01/2023,23.71353822,1.035946084,2.414356739,1.378410654
25/01/2023,15.00254586,1.112279274,3.119250008,2.006970734
26/01/2023,27.94167582,0.847532264,2.332448973,1.484916709
27/01/2023,11.80608339,1.099295352,2.196766732,1.09747138
30/01/2023,25.91838416,1.192590489,2.68936979,1.496779301
31/01/2023,21.95324355,0.851020792,2.793506791,1.942485999
01/02/2023,9.223620486,1.157861291,2.020716801,0.86285551
02/02/2023,16.48234197,0.723265214,2.690505186,1.967239973
03/02/2023,16.53002582,0.983722357,2.965292426,1.98157007
06/02/2023,18.95568088,1.001727219,2.726562453,1.724835234
07/02/2023,22.02543182,1.319702422,2.722285104,1.402582682
08/02/2023,19.31611469,1.166385304,2.10650128,0.940115975
09/02/2023,19.53276006,0.725611192,2.359421373,1.633810181
10/02/2023,21.26240614,0.933069039,2.843550665,1.910481626
13/02/2023,22.34825605,0.992186176,2.555883204,1.563697028
14/02/2023,13.22050148,1.141641134,2.121409484,0.97976835
15/02/2023,22.97902964,1.12571099,2.208257832,1.082546842
16/02/2023,16.85173563,0.724769401,2.582894262,1.858124861
17/02/2023,21.5645437,0.863308821,2.45384065,1.590531829
20/02/2023,26.95124713,0.941290335,1.90361459,0.962324255
21/02/2023,21.12210936,1.020906653,2.311529007,1.290622354
22/02/2023,22.77944979,0.713860703,3.176729282,2.46286858
23/02/2023,6.288884613,1.301879672,1.543890899,0.242011227
24/02/2023,17.79725628,1.25055821,2.114747949,0.86418974
27/02/2023,20.87846118,1.276060552,2.369473615,1.093413064
28/02/2023,20.99662046,1.0170551,2.427973323,1.410918224
01/03/2023,12.52205657,0.707807829,2.94803411,2.240226281
02/03/2023,26.22155643,0.679564505,2.938873813,2.259309309
